geoid,year,measure,value,moe,region_type
510510404001,2019,gender_female_count_geo20,402.0,,block_group
510510404003,2019,gender_female_count_geo20,221.0,,block_group
517700028003,2019,gender_female_count_geo20,538.0,,block_group
517700028001,2019,gender_female_count_geo20,503.0,,block_group
511870202003,2019,gender_female_count_geo20,455.0,,block_group
517700023004,2019,gender_female_count_geo20,1605.0,,block_group
517700024001,2019,gender_female_count_geo20,848.0,,block_group
515500210063,2019,gender_female_count_geo20,934.0,,block_group
510594223012,2019,gender_female_count_geo20,851.0,,block_group
511076110101,2019,gender_female_count_geo20,1173.0,,block_group
510594217011,2019,gender_female_count_geo20,1847.0,,block_group
510594405023,2019,gender_female_count_geo20,68.0,,block_group
510594405022,2019,gender_female_count_geo20,592.0,,block_group
510259303001,2019,gender_female_count_geo20,553.0,,block_group
510259301003,2019,gender_female_count_geo20,230.0,,block_group
510259301004,2019,gender_female_count_geo20,437.0,,block_group
510259301001,2019,gender_female_count_geo20,257.0,,block_group
510259302012,2019,gender_female_count_geo20,329.0,,block_group
510259302021,2019,gender_female_count_geo20,172.0,,block_group
510259302032,2019,gender_female_count_geo20,260.0,,block_group
510479303002,2019,gender_female_count_geo20,669.0,,block_group
510230405022,2019,gender_female_count_geo20,243.0,,block_group
510230405012,2019,gender_female_count_geo20,1118.0,,block_group
510230405011,2019,gender_female_count_geo20,1238.0,,block_group
510230403011,2019,gender_female_count_geo20,967.0,,block_group
510230403012,2019,gender_female_count_geo20,625.0,,block_group
510594922012,2019,gender_female_count_geo20,583.0,,block_group
510310203003,2019,gender_female_count_geo20,1250.0,,block_group
510594154023,2019,gender_female_count_geo20,664.0,,block_group
510411010102,2019,gender_female_count_geo20,1353.0,,block_group
510411010103,2019,gender_female_count_geo20,1875.0,,block_group
510411010101,2019,gender_female_count_geo20,1139.0,,block_group
510411010111,2019,gender_female_count_geo20,556.0,,block_group
510411010112,2019,gender_female_count_geo20,1025.0,,block_group
510411010121,2019,gender_female_count_geo20,1656.0,,block_group
510411010122,2019,gender_female_count_geo20,1327.0,,block_group
510411009331,2019,gender_female_count_geo20,1248.0,,block_group
510411009341,2019,gender_female_count_geo20,972.0,,block_group
511959316001,2019,gender_female_count_geo20,550.0,,block_group
511959316002,2019,gender_female_count_geo20,568.0,,block_group
511959317002,2019,gender_female_count_geo20,387.0,,block_group
510872001213,2019,gender_female_count_geo20,1328.0,,block_group
510872001281,2019,gender_female_count_geo20,1252.0,,block_group
518000758022,2019,gender_female_count_geo20,303.0,,block_group
517000320063,2019,gender_female_count_geo20,409.0,,block_group
517000317011,2019,gender_female_count_geo20,825.0,,block_group
517359901000,2019,gender_female_count_geo20,0.0,,block_group
517750102001,2019,gender_female_count_geo20,1117.0,,block_group
517750102004,2019,gender_female_count_geo20,758.0,,block_group
517750102005,2019,gender_female_count_geo20,460.0,,block_group
517750102003,2019,gender_female_count_geo20,606.0,,block_group
517750103003,2019,gender_female_count_geo20,1077.0,,block_group
517750103004,2019,gender_female_count_geo20,475.0,,block_group
517750103001,2019,gender_female_count_geo20,434.0,,block_group
517750103002,2019,gender_female_count_geo20,754.0,,block_group
518000655002,2019,gender_female_count_geo20,463.0,,block_group
518000655001,2019,gender_female_count_geo20,896.0,,block_group
518000653002,2019,gender_female_count_geo20,638.0,,block_group
518000653001,2019,gender_female_count_geo20,486.0,,block_group
518000653003,2019,gender_female_count_geo20,361.0,,block_group
518000653004,2019,gender_female_count_geo20,358.0,,block_group
510411009293,2019,gender_female_count_geo20,1294.0,,block_group
510411009261,2019,gender_female_count_geo20,1403.0,,block_group
510411005051,2019,gender_female_count_geo20,635.0,,block_group
510411005052,2019,gender_female_count_geo20,507.0,,block_group
510411005055,2019,gender_female_count_geo20,338.0,,block_group
510411005053,2019,gender_female_count_geo20,679.0,,block_group
510411006003,2019,gender_female_count_geo20,238.0,,block_group
510411008142,2019,gender_female_count_geo20,756.0,,block_group
510411008141,2019,gender_female_count_geo20,1028.0,,block_group
517100056022,2019,gender_female_count_geo20,677.0,,block_group
517100056023,2019,gender_female_count_geo20,398.0,,block_group
510411008172,2019,gender_female_count_geo20,717.0,,block_group
510594163001,2019,gender_female_count_geo20,412.0,,block_group
510594213001,2019,gender_female_count_geo20,1340.0,,block_group
517100006003,2019,gender_female_count_geo20,1386.0,,block_group
510594810001,2019,gender_female_count_geo20,1296.0,,block_group
510594819001,2019,gender_female_count_geo20,1501.0,,block_group
510594819002,2019,gender_female_count_geo20,903.0,,block_group
510594152001,2019,gender_female_count_geo20,434.0,,block_group
510594152003,2019,gender_female_count_geo20,650.0,,block_group
510594156001,2019,gender_female_count_geo20,889.0,,block_group
510594162001,2019,gender_female_count_geo20,769.0,,block_group
515102013003,2019,gender_female_count_geo20,1039.0,,block_group
515102014003,2019,gender_female_count_geo20,482.0,,block_group
515102014001,2019,gender_female_count_geo20,656.0,,block_group
515102014002,2019,gender_female_count_geo20,547.0,,block_group
515102011002,2019,gender_female_count_geo20,730.0,,block_group
515102011003,2019,gender_female_count_geo20,433.0,,block_group
515102010001,2019,gender_female_count_geo20,823.0,,block_group
515900003002,2019,gender_female_count_geo20,484.0,,block_group
515900003003,2019,gender_female_count_geo20,458.0,,block_group
511410301003,2019,gender_female_count_geo20,522.0,,block_group
511410301005,2019,gender_female_count_geo20,535.0,,block_group
517600109003,2019,gender_female_count_geo20,405.0,,block_group
516500103063,2019,gender_female_count_geo20,809.0,,block_group
510366002001,2019,gender_female_count_geo20,685.0,,block_group
510366002002,2019,gender_female_count_geo20,542.0,,block_group
515102020022,2019,gender_female_count_geo20,364.0,,block_group
511752002002,2019,gender_female_count_geo20,957.0,,block_group
511752004001,2019,gender_female_count_geo20,1734.0,,block_group
511752004002,2019,gender_female_count_geo20,935.0,,block_group
511752005001,2019,gender_female_count_geo20,1001.0,,block_group
510919701003,2019,gender_female_count_geo20,431.0,,block_group
510919701002,2019,gender_female_count_geo20,413.0,,block_group
515500214022,2019,gender_female_count_geo20,585.0,,block_group
515500214024,2019,gender_female_count_geo20,859.0,,block_group
515500214023,2019,gender_female_count_geo20,1072.0,,block_group
515500215012,2019,gender_female_count_geo20,1762.0,,block_group
515500216023,2019,gender_female_count_geo20,2131.0,,block_group
515500216024,2019,gender_female_count_geo20,926.0,,block_group
515500216021,2019,gender_female_count_geo20,417.0,,block_group
515500200035,2019,gender_female_count_geo20,448.0,,block_group
515500200031,2019,gender_female_count_geo20,799.0,,block_group
518100438003,2019,gender_female_count_geo20,561.0,,block_group
518100438002,2019,gender_female_count_geo20,519.0,,block_group
518100438001,2019,gender_female_count_geo20,508.0,,block_group
518100440012,2019,gender_female_count_geo20,1107.0,,block_group
511790103031,2019,gender_female_count_geo20,990.0,,block_group
511790103032,2019,gender_female_count_geo20,4186.0,,block_group
511790103033,2019,gender_female_count_geo20,735.0,,block_group
511790105031,2019,gender_female_count_geo20,1112.0,,block_group
511790103012,2019,gender_female_count_geo20,1237.0,,block_group
511790103011,2019,gender_female_count_geo20,1005.0,,block_group
511790104032,2019,gender_female_count_geo20,1194.0,,block_group
511790104031,2019,gender_female_count_geo20,700.0,,block_group
511790102041,2019,gender_female_count_geo20,3026.0,,block_group
511790102042,2019,gender_female_count_geo20,1902.0,,block_group
511790102052,2019,gender_female_count_geo20,1048.0,,block_group
511790102051,2019,gender_female_count_geo20,1437.0,,block_group
511790105023,2019,gender_female_count_geo20,1180.0,,block_group
511790105021,2019,gender_female_count_geo20,318.0,,block_group
510872001262,2019,gender_female_count_geo20,431.0,,block_group
510872001261,2019,gender_female_count_geo20,681.0,,block_group
510872003031,2019,gender_female_count_geo20,1102.0,,block_group
510872003032,2019,gender_female_count_geo20,757.0,,block_group
510872003051,2019,gender_female_count_geo20,480.0,,block_group
510872003052,2019,gender_female_count_geo20,556.0,,block_group
510872004091,2019,gender_female_count_geo20,1297.0,,block_group
510872008012,2019,gender_female_count_geo20,661.0,,block_group
511019503001,2019,gender_female_count_geo20,1101.0,,block_group
511019503002,2019,gender_female_count_geo20,812.0,,block_group
511019502002,2019,gender_female_count_geo20,670.0,,block_group
511770201041,2019,gender_female_count_geo20,907.0,,block_group
511818602002,2019,gender_female_count_geo20,593.0,,block_group
511818602003,2019,gender_female_count_geo20,519.0,,block_group
511818601002,2019,gender_female_count_geo20,564.0,,block_group
510110403004,2019,gender_female_count_geo20,404.0,,block_group
510150704001,2019,gender_female_count_geo20,714.0,,block_group
510150712004,2019,gender_female_count_geo20,395.0,,block_group
510150712001,2019,gender_female_count_geo20,945.0,,block_group
510150712003,2019,gender_female_count_geo20,503.0,,block_group
511539011001,2019,gender_female_count_geo20,1076.0,,block_group
511610302051,2019,gender_female_count_geo20,803.0,,block_group
511610308011,2019,gender_female_count_geo20,1257.0,,block_group
511610308013,2019,gender_female_count_geo20,970.0,,block_group
510594707003,2019,gender_female_count_geo20,643.0,,block_group
510594707002,2019,gender_female_count_geo20,601.0,,block_group
510594707005,2019,gender_female_count_geo20,543.0,,block_group
510594711003,2019,gender_female_count_geo20,409.0,,block_group
510594711005,2019,gender_female_count_geo20,704.0,,block_group
510594157002,2019,gender_female_count_geo20,1289.0,,block_group
510594204001,2019,gender_female_count_geo20,878.0,,block_group
510594208003,2019,gender_female_count_geo20,1122.0,,block_group
510594208001,2019,gender_female_count_geo20,606.0,,block_group
517402103002,2019,gender_female_count_geo20,404.0,,block_group
517402103001,2019,gender_female_count_geo20,347.0,,block_group
517402103003,2019,gender_female_count_geo20,450.0,,block_group
517402111001,2019,gender_female_count_geo20,459.0,,block_group
517402111002,2019,gender_female_count_geo20,609.0,,block_group
517600706013,2019,gender_female_count_geo20,1147.0,,block_group
517600610001,2019,gender_female_count_geo20,485.0,,block_group
511730305001,2019,gender_female_count_geo20,649.0,,block_group
511730302001,2019,gender_female_count_geo20,551.0,,block_group
511730302003,2019,gender_female_count_geo20,733.0,,block_group
511730302004,2019,gender_female_count_geo20,555.0,,block_group
511730302002,2019,gender_female_count_geo20,334.0,,block_group
511730306002,2019,gender_female_count_geo20,599.0,,block_group
511730306003,2019,gender_female_count_geo20,431.0,,block_group
511730303022,2019,gender_female_count_geo20,259.0,,block_group
511730303021,2019,gender_female_count_geo20,562.0,,block_group
511730303024,2019,gender_female_count_geo20,552.0,,block_group
511730303023,2019,gender_female_count_geo20,567.0,,block_group
511730307022,2019,gender_female_count_geo20,816.0,,block_group
511730307021,2019,gender_female_count_geo20,523.0,,block_group
511076111013,2019,gender_female_count_geo20,495.0,,block_group
510411009263,2019,gender_female_count_geo20,1173.0,,block_group
510411009282,2019,gender_female_count_geo20,2261.0,,block_group
511539004071,2019,gender_female_count_geo20,1015.0,,block_group
510050701003,2019,gender_female_count_geo20,488.0,,block_group
510050701002,2019,gender_female_count_geo20,585.0,,block_group
511850208001,2019,gender_female_count_geo20,593.0,,block_group
511850208002,2019,gender_female_count_geo20,403.0,,block_group
511850211003,2019,gender_female_count_geo20,658.0,,block_group
511850203002,2019,gender_female_count_geo20,567.0,,block_group
511850203006,2019,gender_female_count_geo20,299.0,,block_group
511850203007,2019,gender_female_count_geo20,434.0,,block_group
511850203004,2019,gender_female_count_geo20,387.0,,block_group
511850204004,2019,gender_female_count_geo20,631.0,,block_group
511850204001,2019,gender_female_count_geo20,587.0,,block_group
511850205001,2019,gender_female_count_geo20,1082.0,,block_group
511850209002,2019,gender_female_count_geo20,377.0,,block_group
511850210001,2019,gender_female_count_geo20,525.0,,block_group
511850210003,2019,gender_female_count_geo20,250.0,,block_group
511850210004,2019,gender_female_count_geo20,497.0,,block_group
511850206001,2019,gender_female_count_geo20,1327.0,,block_group
516839102024,2019,gender_female_count_geo20,641.0,,block_group
516839102014,2019,gender_female_count_geo20,345.0,,block_group
511670305001,2019,gender_female_count_geo20,674.0,,block_group
511498501002,2019,gender_female_count_geo20,557.0,,block_group
517100040024,2019,gender_female_count_geo20,239.0,,block_group
510839303011,2019,gender_female_count_geo20,690.0,,block_group
510839303012,2019,gender_female_count_geo20,606.0,,block_group
510839303023,2019,gender_female_count_geo20,581.0,,block_group
510150711022,2019,gender_female_count_geo20,1192.0,,block_group
517000321233,2019,gender_female_count_geo20,1020.0,,block_group
510350801002,2019,gender_female_count_geo20,730.0,,block_group
510770601024,2019,gender_female_count_geo20,511.0,,block_group
